Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
65,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 71.96594904410877, 53.40947487251816]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 40.28998841123435, 34.21833866082979]"
66,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 145.09289306162296, 69.35924874551664]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 63.16392155682017, 41.5710028448738]"
67,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 198.59086147477385, 168.4724346242471]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 78.92717637064733, 71.52791633644908]"
68,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 186.2145118954252, 150.12341891577972]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 79.08082562997679, 69.53364126457238]"
69,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 20.736841084278943, 9.197690138970401]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 22.410940528388, 14.647351920613117]"
70,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 0.27995589066588705, 241.7372892978912]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 2.4010482860428617, 85.55216213447203]"
71,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 63.01313322123628, 127.81256487984487]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 37.9869148873479, 56.452360160724766]"
72,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 146.67647413487182, 264.75319467860476]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 61.68421655239299, 87.74426796144436]"
73,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 133.3173912249692, 0.07097786747751898]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 59.49194895080655, 1.1952894029275463]"
74,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 135.96997380076357, 5.386432807416587]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 63.03855591749762, 11.107700951131305]"
