Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
58,439.01641427460197,100.0,"[439.01641427460197, 416.34237870276957, 439.01641427460197, 439.01641427460197, 439.01641427460197, 228.3056099386492, 439.01641427460197, 380.24657519876524, 439.01641427460197, 374.0293225490205]","[100.0, 96.71497489179302, 100.0, 100.0, 100.0, 67.18899531506912, 100.0, 91.39367028418282, 100.0, 90.46452277803623]"
59,401.6415413100846,100.0,"[392.69677468882753, 340.73969029413115, 401.6415413100846, 401.6415413100846, 401.6415413100846, 401.6415413100846, 401.6415413100846, 310.3537281399484, 295.6864142955692, 401.6415413100846]","[98.58853537202269, 90.22746515019105, 100.0, 100.0, 100.0, 100.0, 100.0, 85.1869610633097, 82.70650086994459, 100.0]"
60,425.70475918487773,100.0,"[425.70475918487773, 425.70475918487773, 425.70475918487773, 303.62135630678995, 425.70475918487773, 315.2508192396768, 383.1524085550906, 392.9560566325845, 425.70475918487773, 425.70475918487773]","[100.0, 100.0, 100.0, 81.1284500939912, 100.0, 83.00330500779792, 93.60292441242116, 95.09141390011168, 100.0, 100.0]"
61,467.99028240697,100.0,"[467.99028240697, 213.70591305501338, 467.99028240697, 467.99028240697, 273.7862269703638, 467.99028240697, 382.1044437210413, 467.99028240697, 467.99028240697, 467.99028240697]","[100.0, 62.273778329022015, 100.0, 100.0, 72.03105333265292, 100.0, 88.11808543174628, 100.0, 100.0, 100.0]"
62,461.05276510765617,100.0,"[461.05276510765617, 461.05276510765617, 355.80800452765396, 389.440858193719, 399.7175431574351, 461.05276510765617, 311.3681922468348, 461.05276510765617, 268.94666807347625, 461.05276510765617]","[100.0, 100.0, 85.1205696822778, 89.98443189534824, 91.44827235928095, 100.0, 78.49460987449612, 100.0, 71.90706141311672, 100.0]"
63,423.9191726677844,100.0,"[347.65485400441963, 287.3631583881255, 423.9191726677844, 363.8867524191981, 423.9191726677844, 378.58112045679246, 412.1985249959504, 423.9191726677844, 423.9191726677844, 423.9191726677844]","[88.35845961154679, 78.67188669972322, 100.0, 90.88595822879897, 100.0, 93.14910827434842, 98.24657184719372, 100.0, 100.0, 100.0]"
64,463.2907794620734,100.0,"[463.2907794620734, 447.0252332871656, 463.2907794620734, 463.2907794620734, 425.6014961214032, 463.2907794620734, 463.2907794620734, 463.2907794620734, 463.2907794620734, 426.03985192400825]","[100.0, 97.77143339081067, 100.0, 100.0, 94.80625058595417, 100.0, 100.0, 100.0, 100.0, 94.86728114895504]"
65,496.4396415737185,100.0,"[245.41385019814763, 496.4396415737185, 410.47237120939343, 486.4081859084374, 496.4396415737185, 496.4396415737185, 447.9483545044929, 496.4396415737185, 496.4396415737185, 412.33903997110224]","[65.2221300229064, 100.0, 88.80525303007063, 98.71964554204395, 100.0, 100.0, 93.75066537370155, 100.0, 100.0, 89.0542657252716]"
66,517.9501289645231,100.0,"[517.9501289645231, 517.9501289645231, 517.9501289645231, 517.9501289645231, 517.9501289645231, 387.26843293282786, 489.6279643031026, 517.9501289645231, 447.091467509584, 517.9501289645231]","[100.0, 100.0, 100.0, 100.0, 100.0, 83.49119127767476, 96.52069502956238, 100.0, 91.20117396424364, 100.0]"
67,552.8660632755476,100.0,"[552.8660632755476, 503.2959186184825, 416.77392807498444, 420.72164753111156, 552.8660632755476, 344.1135276484933, 416.64589332871725, 440.54864293339045, 538.8491358783313, 526.9486914926423]","[100.0, 94.26962887056135, 83.9093341601912, 84.39379416910941, 100.0, 74.74099868796053, 83.89360074547425, 86.80848775626886, 98.39256775763273, 97.02006996596852]"
68,528.7717320446163,100.0,"[528.7717320446163, 518.3025512283393, 445.4587952281108, 462.034820418064, 528.7717320446163, 348.7053101116533, 487.18114893307563, 528.7717320446163, 494.7386066033543, 276.1998355003294]","[100.0, 98.74554208740489, 89.8369869565311, 91.89434617440867, 100.0, 77.37784012751543, 94.98011851974167, 100.0, 95.89972461145766, 67.36378531257616]"
69,476.1964425934626,100.0,"[168.5728745780575, 361.3244840027486, 418.8361090688562, 333.62768429859153, 476.1964425934626, 413.56423385831937, 449.1616333342124, 474.1682515916895, 344.2663026980355, 388.9179593161037]","[53.7884984834432, 84.2439157204468, 92.27004001874802, 80.25611443012941, 100.0, 91.54689047450991, 96.38669915906523, 99.73063681493711, 81.79848107610248, 88.13391097260812]"
70,513.453126082322,100.0,"[255.14492612274967, 513.453126082322, 410.0265949306345, 513.453126082322, 513.453126082322, 513.453126082322, 513.453126082322, 479.6668747526382, 438.9942737140925, 513.453126082322]","[65.42049517460474, 100.0, 86.92365930658396, 100.0, 100.0, 100.0, 100.0, 95.80726625246272, 90.66253307109497, 100.0]"
71,494.6218053471534,100.0,"[389.27137709347573, 494.6218053471534, 494.6218053471534, 450.3854623073292, 494.6218053471534, 448.40075680232127, 491.6969188008581, 494.6218053471534, 494.6218053471534, 494.6218053471534]","[86.14912108338426, 100.0, 100.0, 94.28421684521, 100.0, 94.02465610720145, 99.62594510577173, 100.0, 100.0, 100.0]"
72,454.64744250651466,100.0,"[325.79700701039565, 454.64744250651466, 283.7112896356083, 442.2803940514836, 425.4647035614632, 454.64744250651466, 344.67552586676464, 417.0718346882469, 454.64744250651466, 365.97185859510523]","[81.36096231815115, 100.0, 74.85635973082309, 98.27500670717562, 95.91096180419144, 100.0, 84.1994346683491, 94.72259547408028, 100.0, 87.35060686736979]"
73,434.2462634971039,100.0,"[434.2462634971039, 434.2462634971039, 396.604288711107, 434.2462634971039, 434.2462634971039, 434.2462634971039, 412.6016297293758, 400.8734289670968, 434.2462634971039, 434.2462634971039]","[100.0, 100.0, 94.46201984232431, 100.0, 100.0, 100.0, 96.83037439232487, 95.09630311237306, 100.0, 100.0]"
